id;city_id;name;code
3487;236;Ledokombo;35.09.28
3488;236;Sukowono;35.09.29
3489;236;Silo;35.09.30
3490;236;Sumberjambe (Sumber Jambe);35.09.31
3491;237;Pesanggaran;35.10.01
3492;237;Bangorejo;35.10.02
3493;237;Purwoharjo;35.10.03
3494;237;Tegaldlimo;35.10.04
3495;237;Muncar;35.10.05
3496;237;Cluring;35.10.06
3497;237;Gambiran;35.10.07
3498;237;Srono;35.10.08
3499;237;Genteng;35.10.09
3500;237;Glenmore;35.10.10
3501;237;Kalibaru;35.10.11
3502;237;Singojuruh;35.10.12
3503;237;Rogojampi;35.10.13
3504;237;Kabat;35.10.14
3505;237;Glagah;35.10.15
3506;237;Banyuwangi;35.10.16
3507;237;Giri;35.10.17
3508;237;Wongsorejo;35.10.18
3509;237;Songgon;35.10.19
3510;237;Sempu;35.10.20
3511;237;Kalipuro;35.10.21
3512;237;Siliragung;35.10.22
3513;237;Tegalsari;35.10.23
3514;237;Licin;35.10.24
3515;237;Blimbingsari;35.10.25
3516;238;Maesan;35.11.01
3517;238;Tamanan;35.11.02
3518;238;Tlogosari;35.11.03
3519;238;Sukosari;35.11.04
3520;238;Pujer;35.11.05
3521;238;Grujugan;35.11.06
3522;238;Curahdami;35.11.07
3523;238;Tenggarang;35.11.08
3524;238;Wonosari;35.11.09
3525;238;Tapen;35.11.10
3526;238;Bondowoso;35.11.11
3527;238;Wringin;35.11.12
3528;238;Tegalampel;35.11.13
3529;238;Klabang;35.11.14
3530;238;Cermee;35.11.15
3531;238;Prajekan;35.11.16
3532;238;Pakem;35.11.17
3533;238;Sumberwringin (Sumber Wringin);35.11.18
3534;238;Sempol;35.11.19
3535;238;Binakal;35.11.20
3536;238;Taman Krocok;35.11.21
3537;238;Botolinggo;35.11.22
3538;238;Jambesari Darus Sholah;35.11.23
3539;239;Jatibanteng;35.12.01
3540;239;Besuki;35.12.02
3541;239;Suboh;35.12.03
3542;239;Mlandingan;35.12.04
3543;239;Kendit;35.12.05
3544;239;Panarukan;35.12.06
3545;239;Situbondo;35.12.07
3546;239;Panji;35.12.08
3547;239;Mangaran;35.12.09
3548;239;Kapongan;35.12.10
3549;239;Arjasa;35.12.11
3550;239;Jangkar;35.12.12
3551;239;Asembagus;35.12.13
3552;239;Banyuputih;35.12.14
3553;239;Sumbermalang;35.12.15
3554;239;Banyuglugur;35.12.16
3555;239;Bungatan;35.12.17
3556;240;Sukapura;35.13.01
3557;240;Sumber;35.13.02
3558;240;Kuripan;35.13.03
3559;240;Bantaran;35.13.04
3560;240;Leces;35.13.05
3561;240;Banyuanyar (Banyu Anyar);35.13.06
3562;240;Tiris;35.13.07
3563;240;Krucil;35.13.08
3564;240;Gading;35.13.09
3565;240;Pakuniran;35.13.10
3566;240;Kotaanyar (Kota Anyar);35.13.11
3567;240;Paiton;35.13.12
3568;240;Besuk;35.13.13
3569;240;Kraksaan;35.13.14
3570;240;Krejengan;35.13.15
3571;240;Pejarakan (Pajarakan);35.13.16
3572;240;Maron;35.13.17
3573;240;Gending;35.13.18
3574;240;Dringu;35.13.19
3575;240;Tegalsiwalan (Tegal Siwalan);35.13.20
3576;240;Sumberasih;35.13.21
3577;240;Wonomerto;35.13.22
3578;240;Tongas;35.13.23
3579;240;Lumbang;35.13.24
3580;241;Purwodadi;35.14.01
3581;241;Tutur;35.14.02
3582;241;Puspo;35.14.03
3583;241;Lumbang;35.14.04
3584;241;Pasrepan;35.14.05
3585;241;Kejayan;35.14.06
3586;241;Wonorejo;35.14.07
3587;241;Purwosari;35.14.08
3588;241;Sukorejo;35.14.09
3589;241;Prigen;35.14.10
3590;241;Pandaan;35.14.11
3591;241;Gempol;35.14.12
3592;241;Beji;35.14.13
3593;241;Bangil;35.14.14
3594;241;Rembang;35.14.15
3595;241;Kraton;35.14.16
3596;241;Pohjentrek;35.14.17
3597;241;Gondangwetan (Gondang Wetan);35.14.18
3598;241;Winongan;35.14.19
3599;241;Grati;35.14.20
3600;241;Nguling;35.14.21
3601;241;Lekok;35.14.22
3602;241;Rejoso;35.14.23
3603;241;Tosari;35.14.24
3604;242;Tarik;35.15.01
3605;242;Prambon;35.15.02
3606;242;Krembung;35.15.03
3607;242;Porong;35.15.04
3608;242;Jabon;35.15.05
3609;242;Tanggulangin;35.15.06
3610;242;Candi;35.15.07
3611;242;Sidoarjo;35.15.08
3612;242;Tulangan;35.15.09
3613;242;Wonoayu;35.15.10
3614;242;Krian;35.15.11
3615;242;Balongbendo;35.15.12
3616;242;Taman;35.15.13
3617;242;Sukodono;35.15.14
3618;242;Buduran;35.15.15
3619;242;Gedangan;35.15.16
3620;242;Sedati;35.15.17
3621;242;Waru;35.15.18
3622;243;Jatirejo;35.16.01
3623;243;Gondang;35.16.02
3624;243;Pacet;35.16.03
3625;243;Trawas;35.16.04
3626;243;Ngoro;35.16.05
3627;243;Pungging;35.16.06
3628;243;Kutorejo;35.16.07
3629;243;Mojosari;35.16.08
3630;243;Dlanggu;35.16.09
3631;243;Bangsal;35.16.10
3632;243;Puri;35.16.11
3633;243;Trowulan;35.16.12
3634;243;Sooko;35.16.13
3635;243;Gedeg;35.16.14
3636;243;Kemlagi;35.16.15
3637;243;Jetis;35.16.16
3638;243;Dawarblandong (Dawar Blandong);35.16.17
3639;243;Mojoanyar;35.16.18
3640;244;Perak;35.17.01
3641;244;Gudo;35.17.02
3642;244;Ngoro;35.17.03
3643;244;Bareng;35.17.04
3644;244;Wonosalam;35.17.05
3645;244;Mojoagung;35.17.06
3646;244;Mojowarno;35.17.07
3647;244;Diwek;35.17.08
3648;244;Jombang;35.17.09
3649;244;Peterongan;35.17.10
3650;244;Sumobito;35.17.11
3651;244;Kesamben;35.17.12
3652;244;Tembelang;35.17.13
3653;244;Ploso;35.17.14
3654;244;Plandaan;35.17.15
3655;244;Kabuh;35.17.16
3656;244;Kudu;35.17.17
3657;244;Bandarkedungmulyo (Bandar Kedung Mulyo);35.17.18
3658;244;Jogoroto;35.17.19
3659;244;Megaluh;35.17.20
3660;244;Ngusikan;35.17.21
3661;245;Sawahan;35.18.01
3662;245;Ngetos;35.18.02
3663;245;Berbek;35.18.03
3664;245;Loceret;35.18.04
3665;245;Pace;35.18.05
3666;245;Prambon;35.18.06
3667;245;Ngronggot;35.18.07
3668;245;Kertosono;35.18.08
3669;245;Patianrowo;35.18.09
3670;245;Baron;35.18.10
3671;245;Tanjunganom;35.18.11
3672;245;Sukomoro;35.18.12
3673;245;Nganjuk;35.18.13
3674;245;Bagor;35.18.14
3675;245;Wilangan;35.18.15
3676;245;Rejoso;35.18.16
3677;245;Gondang;35.18.17
3678;245;Ngluyu;35.18.18
3679;245;Lengkong;35.18.19
3680;245;Jatikalen;35.18.20
3681;246;Kebonsari (Kebon Sari);35.19.01
3682;246;Dolopo;35.19.02
3683;246;Geger;35.19.03
3684;246;Dagangan;35.19.04
3685;246;Kare;35.19.05
3686;246;Gemarang;35.19.06
3687;246;Wungu;35.19.07
3688;246;Madiun;35.19.08
3689;246;Jiwan;35.19.09
3690;246;Balerejo;35.19.10
3691;246;Mejayan;35.19.11
3692;246;Saradan;35.19.12
3693;246;Pilangkenceng;35.19.13
3694;246;Sawahan;35.19.14
3695;246;Wonoasri;35.19.15
3696;247;Poncol;35.20.01
3697;247;Parang;35.20.02
3698;247;Lembeyan;35.20.03
3699;247;Takeran;35.20.04
3700;247;Kawedanan;35.20.05
3701;247;Magetan;35.20.06
3702;247;Plaosan;35.20.07
3703;247;Panekan;35.20.08
3704;247;Sukomoro;35.20.09
3705;247;Bendo;35.20.10
3706;247;Maospati;35.20.11
3707;247;Barat;35.20.12
3708;247;Karangrejo;35.20.13
3709;247;Karas;35.20.14
3710;247;Kartoharjo (Kertoharjo);35.20.15
3711;247;Ngariboyo;35.20.16
3712;247;Nguntoronadi;35.20.17
3713;247;Sidorejo;35.20.18
3714;248;Sine;35.21.01
3715;248;Ngrambe;35.21.02
3716;248;Jogorogo;35.21.03
3717;248;Kendal;35.21.04
3718;248;Geneng;35.21.05
3719;248;Kwadungan;35.21.06
3720;248;Karangjati;35.21.07
3721;248;Padas;35.21.08
3722;248;Ngawi;35.21.09
3723;248;Paron;35.21.10
3724;248;Kedunggalar;35.21.11
3725;248;Widodaren;35.21.12
3726;248;Mantingan;35.21.13
3727;248;Pangkur;35.21.14
3728;248;Bringin;35.21.15
3729;248;Pitu;35.21.16
3730;248;Karanganyar;35.21.17
3731;248;Gerih;35.21.18
3732;248;Kasreman;35.21.19
3733;249;Ngraho;35.22.01
3734;249;Tambakrejo;35.22.02
3735;249;Ngambon;35.22.03
3736;249;Ngasem;35.22.04
3737;249;Bubulan;35.22.05
3738;249;Dander;35.22.06
3739;249;Sugihwaras;35.22.07
3740;249;Kedungadem;35.22.08
3741;249;Kepohbaru;35.22.09
3742;249;Baureno;35.22.10
3743;249;Kanor;35.22.11
3744;249;Sumberejo;35.22.12
3745;249;Balen;35.22.13
3746;249;Kapas;35.22.14
3747;249;Bojonegoro;35.22.15
3748;249;Kalitidu;35.22.16
3749;249;Malo;35.22.17
3750;249;Purwosari;35.22.18
3751;249;Padangan;35.22.19
3752;249;Kasiman;35.22.20
3753;249;Temayang;35.22.21
3754;249;Margomulyo;35.22.22
3755;249;Trucuk;35.22.23
3756;249;Sukosewu;35.22.24
3757;249;Kedewan;35.22.25
3758;249;Gondang;35.22.26
3759;249;Sekar;35.22.27
3760;249;Gayam;35.22.28
3761;250;Kenduruan;35.23.01
3762;250;Jatirogo;35.23.02
3763;250;Bangilan;35.23.03
3764;250;Bancar;35.23.04
3765;250;Senori;35.23.05
3766;250;Tambakboyo;35.23.06
3767;250;Singgahan;35.23.07
3768;250;Kerek;35.23.08
3769;250;Parengan;35.23.09
3770;250;Montong;35.23.10
3771;250;Soko;35.23.11
3772;250;Jenu;35.23.12
3773;250;Merakurak;35.23.13
3774;250;Rengel;35.23.14
3775;250;Semanding;35.23.15
3776;250;Tuban;35.23.16
3777;250;Plumpang;35.23.17
3778;250;Palang;35.23.18
3779;250;Widang;35.23.19
3780;250;Grabagan;35.23.20
3781;251;Sukorame;35.24.01
3782;251;Bluluk;35.24.02
3783;251;Modo;35.24.03
3784;251;Ngimbang;35.24.04
3785;251;Babat;35.24.05
3786;251;Kedungpring;35.24.06
3787;251;Brondong;35.24.07
3788;251;Laren;35.24.08
3789;251;Sekaran;35.24.09
3790;251;Maduran;35.24.10
3791;251;Sambeng;35.24.11
3792;251;Sugio;35.24.12
3793;251;Pucuk;35.24.13
3794;251;Paciran;35.24.14
3795;251;Solokuro;35.24.15
3796;251;Mantup;35.24.16
3797;251;Sukodadi;35.24.17
3798;251;Karanggeneng (Karang Geneng);35.24.18
3799;251;Kembangbahu;35.24.19
3800;251;Kalitengah;35.24.20
3801;251;Turi;35.24.21
3802;251;Lamongan;35.24.22
3803;251;Tikung;35.24.23
3804;251;Karangbinangun;35.24.24
3805;251;Deket;35.24.25
3806;251;Glagah;35.24.26
3807;251;Sarirejo;35.24.27
3808;252;Dukun;35.25.01
3809;252;Balongpanggang (Balong Panggang);35.25.02
3810;252;Panceng;35.25.03
3811;252;Benjeng;35.25.04
3812;252;Duduksampeyan (Duduk Sampeyan);35.25.05
3813;252;Wringinanom (Wringin Anom);35.25.06
3814;252;Ujungpangkah (Ujung Pangkah);35.25.07
3815;252;Kedamean;35.25.08
3816;252;Sidayu;35.25.09
3817;252;Manyar;35.25.10
3818;252;Cerme;35.25.11
3819;252;Bungah;35.25.12
3820;252;Menganti;35.25.13
3821;252;Kebomas;35.25.14
3822;252;Driyorejo;35.25.15
3823;252;Gresik;35.25.16
3824;252;Sangkapura;35.25.17
3825;252;Tambak;35.25.18
3826;253;Bangkalan;35.26.01
3827;253;Socah;35.26.02
3828;253;Burneh;35.26.03
3829;253;Kamal;35.26.04
3830;253;Arosbaya;35.26.05
3831;253;Geger;35.26.06
3832;253;Klampis;35.26.07
3833;253;Sepulu;35.26.08
3834;253;Tanjung Bumi (Tanjungbumi);35.26.09
3835;253;Kokop;35.26.10
3836;253;Kwanyar;35.26.11
3837;253;Labang;35.26.12
3838;253;Tanah Merah;35.26.13
3839;253;Tragah;35.26.14
3840;253;Blega;35.26.15
3841;253;Modung;35.26.16
3842;253;Konang;35.26.17
3843;253;Galis;35.26.18
3844;254;Sreseh;35.27.01
3845;254;Torjun;35.27.02
3846;254;Sampang;35.27.03
3847;254;Camplong;35.27.04
3848;254;Omben;35.27.05
3849;254;Kedungdung;35.27.06
3850;254;Jrengik;35.27.07
3851;254;Tambelangan;35.27.08
3852;254;Banyuates;35.27.09
3853;254;Robatal;35.27.10
3854;254;Sokobanah;35.27.11
3855;254;Ketapang;35.27.12
3856;254;Pangarengan;35.27.13
3857;254;Karangpenang (Karang Penang);35.27.14
3858;255;Tlanakan;35.28.01
3859;255;Pademawu;35.28.02
3860;255;Galis;35.28.03
3861;255;Pamekasan;35.28.04
3862;255;Proppo;35.28.05
3863;255;Palengaan (Palenggaan, Palenga'an);35.28.06
3864;255;Pegantenan;35.28.07
3865;255;Larangan;35.28.08
3866;255;Pakong;35.28.09
3867;255;Waru;35.28.10
3868;255;Batumarmar;35.28.11
3869;255;Kadur;35.28.12
3870;255;Pasean;35.28.13
3871;256;Kota Sumenep;35.29.01
3872;256;Kalianget;35.29.02
3873;256;Manding;35.29.03
3874;256;Talango;35.29.04
3875;256;Bluto;35.29.05
3876;256;Saronggi;35.29.06
3877;256;Lenteng;35.29.07
3878;256;Giliginting (Gili Ginting);35.29.08
3879;256;Guluk-Guluk (Guluk Guluk);35.29.09
3880;256;Ganding;35.29.10
3881;256;Pragaan;35.29.11
3882;256;Ambunten;35.29.12
3883;256;Pasongsongan;35.29.13
3884;256;Dasuk;35.29.14
3885;256;Rubaru;35.29.15
3886;256;Batang Batang;35.29.16
3887;256;Batuputih;35.29.17
3888;256;Dungkek;35.29.18
3889;256;Gapura;35.29.19
3890;256;Gayam;35.29.20
3891;256;Nonggunong;35.29.21
3892;256;Ra'as (Raas);35.29.22
3893;256;Masalembu;35.29.23
3894;256;Arjasa;35.29.24
3895;256;Sapeken;35.29.25
3896;256;Batuan;35.29.26
3897;256;Kangayan;35.29.27
3898;257;Mojoroto;35.71.01
3899;257;Kota (Kediri Kota);35.71.02
3900;257;Pesantren;35.71.03
3901;258;Kepanjenkidul (Kepanjen Kidul);35.72.01
3902;258;Sukorejo;35.72.02
3903;258;Sananwetan (Sanan Wetan);35.72.03
3904;259;Blimbing;35.73.01
3905;259;Klojen;35.73.02
3906;259;Kedungkandang;35.73.03
3907;259;Sukun;35.73.04
3908;259;Lowokwaru;35.73.05
3909;260;Kademangan;35.74.01
3910;260;Wonoasih;35.74.02
3911;260;Mayangan;35.74.03
3912;260;Kanigaran;35.74.04
3913;260;Kedopok (Kedopak);35.74.05
3914;261;Gadingrejo;35.75.01
3915;261;Purworejo;35.75.02
3916;261;Bugul Kidul;35.75.03
3917;261;Panggungrejo;35.75.04
3918;262;Prajuritkulon (Prajurit Kulon);35.76.01
3919;262;Magersari;35.76.02
3920;262;Kranggan;35.76.03
3921;263;Kartoharjo;35.77.01
3922;263;Manguharjo;35.77.02
3923;263;Taman;35.77.03
3924;264;Karang Pilang (Karangpilang);35.78.01
3925;264;Wonocolo;35.78.02
3926;264;Rungkut;35.78.03
3927;264;Wonokromo;35.78.04
3928;264;Tegalsari;35.78.05
3929;264;Sawahan;35.78.06
3930;264;Genteng;35.78.07
3931;264;Gubeng;35.78.08
3932;264;Sukolilo;35.78.09
3933;264;Tambaksari;35.78.10
3934;264;Simokerto;35.78.11
3935;264;Pabean Cantian (Pabean Cantikan);35.78.12
3936;264;Bubutan;35.78.13
3937;264;Tandes;35.78.14
3938;264;Krembangan;35.78.15
3939;264;Semampir;35.78.16
3940;264;Kenjeran;35.78.17
3941;264;Lakarsantri;35.78.18
3942;264;Benowo;35.78.19
3943;264;Wiyung;35.78.20
3944;264;Dukuh Pakis;35.78.21
3945;264;Gayungan;35.78.22
3946;264;Jambangan;35.78.23
3947;264;Tenggilis Mejoyo;35.78.24
3948;264;Gunung Anyar (Gununganyar);35.78.25
3949;264;Mulyorejo;35.78.26
3950;264;Sukomanunggal;35.78.27
3951;264;Asem Rowo (Asemrowo);35.78.28
3952;264;Bulak;35.78.29
3953;264;Pakal;35.78.30
3954;264;Sambikerep;35.78.31
3955;265;Batu;35.79.01
3956;265;Bumiaji;35.79.02
3957;265;Junrejo;35.79.03
3958;266;Sumur;36.01.01
3959;266;Cimanggu;36.01.02
3960;266;Cibaliung;36.01.03
3961;266;Cikeusik;36.01.04
3962;266;Cigeulis;36.01.05
3963;266;Panimbang;36.01.06
3964;266;Angsana;36.01.07
3965;266;Munjul;36.01.08
3966;266;Pagelaran;36.01.09
3967;266;Bojong;36.01.10
3968;266;Picung;36.01.11
3969;266;Labuan;36.01.12
3970;266;Menes;36.01.13
3971;266;Saketi;36.01.14
3972;266;Cipeucang;36.01.15
3973;266;Jiput;36.01.16
3974;266;Mandalawangi;36.01.17
3975;266;Cimanuk;36.01.18
3976;266;Kaduhejo;36.01.19
3977;266;Banjar;36.01.20
3978;266;Pandeglang;36.01.21
3979;266;Cadasari;36.01.22
3980;266;Cisata;36.01.23
3981;266;Patia;36.01.24
3982;266;Karang Tanjung;36.01.25
3983;266;Cikedal (Cikeudal);36.01.26
3984;266;Cibitung;36.01.27
3985;266;Carita;36.01.28
3986;266;Sukaresmi;36.01.29
3987;266;Mekarjaya;36.01.30
3988;266;Sindangresmi;36.01.31
3989;266;Pulosari;36.01.32
3990;266;Koroncong;36.01.33
3991;266;Majasari;36.01.34
3992;266;Sobang;36.01.35
3993;267;Malingping;36.02.01
3994;267;Panggarangan;36.02.02
3995;267;Bayah;36.02.03
3996;267;Cipanas;36.02.04
3997;267;Muncang;36.02.05
3998;267;Leuwidamar;36.02.06
3999;267;Bojongmanik;36.02.07
4000;267;Gunungkencana (Gunung Kencana);36.02.08
4001;267;Banjarsari;36.02.09
4002;267;Cileles;36.02.10
4003;267;Cimarga;36.02.11
4004;267;Sajira;36.02.12
4005;267;Maja;36.02.13
4006;267;Rangkasbitung;36.02.14
4007;267;Warunggunung;36.02.15
4008;267;Cijaku;36.02.16
4009;267;Cikulur;36.02.17
4010;267;Cibadak;36.02.18
4011;267;Cibeber;36.02.19
4012;267;Cilograng;36.02.20
4013;267;Wanasalam;36.02.21
4014;267;Sobang;36.02.22
4015;267;Curug bitung (Curugbitung);36.02.23
4016;267;Kalanganyar;36.02.24
4017;267;Lebakgedong;36.02.25
4018;267;Cihara;36.02.26
4019;267;Cirinten;36.02.27
4020;267;Cigemlong (Cigemblong);36.02.28
4021;268;Balaraja;36.03.01
4022;268;Jayanti;36.03.02
4023;268;Tigaraksa;36.03.03
4024;268;Jambe;36.03.04
4025;268;Cisoka;36.03.05
4026;268;Kresek;36.03.06
4027;268;Kronjo;36.03.07
4028;268;Mauk;36.03.08
4029;268;Kemiri;36.03.09
4030;268;Sukadiri;36.03.10
4031;268;Rajeg;36.03.11
4032;268;Pasar Kemis;36.03.12
4033;268;Teluknaga;36.03.13
4034;268;Kosambi;36.03.14
4035;268;Pakuhaji;36.03.15
4036;268;Sepatan;36.03.16
4037;268;Curug;36.03.17
4038;268;Cikupa;36.03.18
4039;268;Panongan;36.03.19
4040;268;Legok;36.03.20
4041;268;Pagedangan;36.03.22
4042;268;Cisauk;36.03.23
4043;268;Sukamulya;36.03.27
4044;268;Kelapa Dua;36.03.28
4045;268;Sindang Jaya;36.03.29
4046;268;Sepatan Timur;36.03.30
4047;268;Solear;36.03.31
4048;268;Gunung Kaler;36.03.32
4049;268;Mekar Baru;36.03.33
4050;269;Kramatwatu;36.04.05
4051;269;Waringinkurung (Waringin Kurung);36.04.06
4052;269;Bojonegara;36.04.07
4053;269;Pulo Ampel;36.04.08
4054;269;Ciruas;36.04.09
4055;269;Kragilan;36.04.11
4056;269;Pontang;36.04.12
4057;269;Tirtayasa;36.04.13
4058;269;Tanara;36.04.14
4059;269;Cikande;36.04.15
4060;269;Kibin;36.04.16
4061;269;Carenang (Cerenang);36.04.17
4062;269;Binuang;36.04.18
4063;269;Petir;36.04.19
4064;269;Tunjung Teja;36.04.20
4065;269;Baros;36.04.22
4066;269;Cikeusal;36.04.23
4067;269;Pamarayan;36.04.24
4068;269;Kopo;36.04.25
4069;269;Jawilan;36.04.26
4070;269;Ciomas;36.04.27
4071;269;Pabuaran;36.04.28
4072;269;Padarincang;36.04.29
4073;269;Anyar;36.04.30
4074;269;Cinangka;36.04.31
4075;269;Mancak;36.04.32
4076;269;Gunungsari (Gunung Sari);36.04.33
4077;269;Bandung;36.04.34
4078;269;Lebak Wangi;36.04.35
4079;270;Tangerang;36.71.01
4080;270;Jatiuwung;36.71.02
4081;270;Batuceper;36.71.03
4082;270;Benda;36.71.04
4083;270;Cipondoh;36.71.05
4084;270;Ciledug;36.71.06
4085;270;Karawaci;36.71.07
4086;270;Periuk;36.71.08
4087;270;Cibodas;36.71.09
4088;270;Neglasari;36.71.10
4089;270;Pinang (Penang);36.71.11
4090;270;Karang Tengah;36.71.12
4091;270;Larangan;36.71.13
4092;271;Cibeber;36.72.01
4093;271;Cilegon;36.72.02
4094;271;Pulomerak;36.72.03
4095;271;Ciwandan;36.72.04
4096;271;Jombang;36.72.05
4097;271;Gerogol;36.72.06
4098;271;Purwakarta;36.72.07
4099;271;Citangkil;36.72.08
4100;272;Serang;36.73.01
4101;272;Kasemen;36.73.02
4102;272;Walantaka;36.73.03
4103;272;Curug;36.73.04
4104;272;Cipocok Jaya;36.73.05
4105;272;Taktakan;36.73.06
4106;273;Serpong;36.74.01
4107;273;Serpong Utara;36.74.02
4108;273;Pondok Aren;36.74.03
4109;273;Ciputat;36.74.04
4110;273;Ciputat Timur;36.74.05
4111;273;Pamulang;36.74.06
4112;273;Setu;36.74.07
4113;274;Negara;51.01.01
4114;274;Mendoyo;51.01.02
4115;274;Pekutatan;51.01.03
4116;274;Melaya;51.01.04
4117;274;Jembrana;51.01.05
4118;275;Selemadeg;51.02.01
4119;275;Selemadeg Timur (Salamadeg Timur, Salemadeg Timur);51.02.02
4120;275;Selemadeg Barat (Salemadeg Barat);51.02.03
4121;275;Kerambitan;51.02.04
4122;275;Tabanan;51.02.05
4123;275;Kediri;51.02.06
4124;275;Marga;51.02.07
4125;275;Penebel;51.02.08
4126;275;Baturiti;51.02.09
4127;275;Pupuan;51.02.10
4128;276;Kuta;51.03.01
4129;276;Mengwi;51.03.02
4130;276;Abiansemal;51.03.03
4131;276;Petang;51.03.04
4132;276;Kuta Selatan;51.03.05
4133;276;Kuta Utara;51.03.06
4134;277;Sukawati;51.04.01
4135;277;Blahbatuh (Belah Batuh);51.04.02
4136;277;Gianyar;51.04.03
4137;277;Tampaksiring (Tampak Siring);51.04.04
4138;277;Ubud;51.04.05
4139;277;Tegallalang;51.04.06
4140;277;Payangan;51.04.07
4141;278;Nusa Penida (Nusapenida);51.05.01
4142;278;Banjarangkan;51.05.02
4143;278;Klungkung;51.05.03
4144;278;Dawan;51.05.04
4145;279;Susut;51.06.01
4146;279;Bangli;51.06.02
4147;279;Tembuku;51.06.03
4148;279;Kintamani;51.06.04
4149;280;Rendang;51.07.01
4150;280;Sidemen;51.07.02
4151;280;Manggis;51.07.03
4152;280;Karangasem (Karang Asem);51.07.04
4153;280;Abang;51.07.05
4154;280;Bebandem;51.07.06
4155;280;Selat;51.07.07
4156;280;Kubu;51.07.08
4157;281;Gerokgak;51.08.01
4158;281;Seririt;51.08.02
4159;281;Busungbiu (Busung biu);51.08.03
4160;281;Banjar;51.08.04
4161;281;Sukasada;51.08.05
4162;281;Buleleng;51.08.06
4163;281;Sawan;51.08.07
4164;281;Kubutambahan;51.08.08
4165;281;Tejakula;51.08.09
4166;282;Denpasar Selatan;51.71.01
4167;282;Denpasar Timur;51.71.02
4168;282;Denpasar Barat;51.71.03
4169;282;Denpasar Utara;51.71.04
4170;283;Gerung;52.01.01
4171;283;Kediri;52.01.02
4172;283;Narmada;52.01.03
4173;283;Sekotong;52.01.07
4174;283;Labuapi;52.01.08
4175;283;Gunungsari;52.01.09
4176;283;Lingsar;52.01.12
4177;283;Lembar;52.01.13
4178;283;Batu Layar;52.01.14
4179;283;Kuripan;52.01.15
4180;284;Praya;52.02.01
4181;284;Jonggat;52.02.02
4182;284;Batukliang;52.02.03
4183;284;Pujut;52.02.04
4184;284;Praya Barat;52.02.05
4185;284;Praya Timur;52.02.06
4186;284;Janapria;52.02.07
4187;284;Pringgarata;52.02.08
4188;284;Kopang;52.02.09
4189;284;Praya Tengah;52.02.10
4190;284;Praya Barat Daya;52.02.11
4191;284;Batukliang Utara;52.02.12
4192;285;Keruak;52.03.01
4193;285;Sakra;52.03.02
4194;285;Terara;52.03.03
4195;285;Sikur;52.03.04
4196;285;Masbagik;52.03.05
4197;285;Sukamulia;52.03.06
4198;285;Selong;52.03.07
4199;285;Pringgabaya;52.03.08
4200;285;Aikmel;52.03.09
4201;285;Sambelia (Sambalia);52.03.10
4202;285;Montong Gading;52.03.11
4203;285;Pringgasela;52.03.12
4204;285;Suralaga;52.03.13
4205;285;Wanasaba;52.03.14
4206;285;Sembalun;52.03.15
4207;285;Suwela (Suela);52.03.16
4208;285;Labuhan Haji;52.03.17
4209;285;Sakra Timur;52.03.18
4210;285;Sakra Barat;52.03.19
4211;285;Jerowaru;52.03.20
4212;285;Lenek;52.03.21
4213;286;Lunyuk;52.04.02
4214;286;Alas;52.04.05
4215;286;Utan;52.04.06
4216;286;Batu Lanteh (Batulanteh);52.04.07
4217;286;Sumbawa;52.04.08
4218;286;Moyo Hilir;52.04.09
4219;286;Moyo Hulu;52.04.10
4220;286;Ropang;52.04.11
4221;286;Lape (Lape Lopok);52.04.12
4222;286;Plampang;52.04.13
4223;286;Empang;52.04.14
4224;286;Alas Barat;52.04.17
4225;286;Labuhan Badas;52.04.18
4226;286;Labangka;52.04.19
4227;286;Buer;52.04.20
4228;286;Rhee;52.04.21
4229;286;Unter Iwes (Unterwiris);52.04.22
4230;286;Moyo Utara;52.04.23
4231;286;Maronge;52.04.24
4232;286;Tarano;52.04.25
4233;286;Lopok;52.04.26
4234;286;Lenangguar;52.04.27
4235;286;Orong Telu;52.04.28
4236;286;Lantung;52.04.29
4237;287;Dompu;52.05.01
4238;287;Kempo;52.05.02
4239;287;Hu'u;52.05.03
4240;287;Kilo;52.05.04
4241;287;Woja;52.05.05
4242;287;Pekat;52.05.06
4243;287;Manggalewa;52.05.07
4244;287;Pajo;52.05.08
4245;288;Monta;52.06.01
4246;288;Bolo;52.06.02
4247;288;Woha;52.06.03
4248;288;Belo;52.06.04
4249;288;Wawo;52.06.05
4250;288;Sape;52.06.06
4251;288;Wera;52.06.07
4252;288;Donggo;52.06.08
4253;288;Sanggar;52.06.09
4254;288;Ambalawi;52.06.10
4255;288;Langgudu;52.06.11
4256;288;Lambu;52.06.12
4257;288;Madapangga;52.06.13
4258;288;Tambora;52.06.14
4259;288;Soromandi;52.06.15
4260;288;Parado;52.06.16
4261;288;Lambitu;52.06.17
4262;288;Palibelo;52.06.18
4263;289;Jereweh;52.07.01
4264;289;Taliwang;52.07.02
4265;289;Seteluk (Sateluk);52.07.03
4266;289;Sekongkang;52.07.04
4267;289;Brang Rea;52.07.05
4268;289;Poto Tano;52.07.06
4269;289;Brang Ene;52.07.07
4270;289;Maluk;52.07.08
4271;290;Tanjung;52.08.01
4272;290;Gangga;52.08.02
4273;290;Kayangan;52.08.03
4274;290;Bayan;52.08.04
4275;290;Pemenang;52.08.05
4276;291;Ampenan;52.71.01
4277;291;Mataram;52.71.02
4278;291;Cakranegara;52.71.03
4279;291;Sekarbela;52.71.04
