id;district_id;name;postal_code;code
63980;5274;Kuma I;95857;71.03.14.2018
63981;5275;Simueng;95858;71.03.15.2001
63982;5275;Bentung;95858;71.03.15.2002
63983;5275;Lesabe;95858;71.03.15.2003
63984;5275;Malammenggu (Malamenggu);95858;71.03.15.2004
63985;5275;Palareng;95858;71.03.15.2005
63986;5275;Binebas;95858;71.03.15.2007
63987;5275;Mandoi;95858;71.03.15.2008
63988;5275;Batuwingkung;95858;71.03.15.2015
63989;5275;Birahi;95858;71.03.15.2016
63990;5275;Laotongan;95858;71.03.15.2017
63991;5275;Bukide;95858;71.03.15.2018
63992;5275;Kalagheng;95858;71.03.15.2019
63993;5275;Lesabe I;95858;71.03.15.2020
63994;5275;Bulo;95858;71.03.15.2021
63995;5276;Kendahe I (Kendahe Satu);95852;71.03.16.2001
63996;5276;Kendahe II (Kendahe Dua);95852;71.03.16.2002
63997;5276;Talawid;95852;71.03.16.2003
63998;5276;Tariang Lama (Tarianglama);95852;71.03.16.2004
63999;5276;Pempalaraeng;95852;71.03.16.2005
64000;5276;Mohong Sawang (Mohongsawang);95852;71.03.16.2006
64001;5276;Lipang (Lipaeng);95852;71.03.16.2007
64002;5276;Kawaluso;95852;71.03.16.2008
64003;5277;Sawang Bendar;95812;71.03.17.1006
64004;5277;Soataloara I;95813;71.03.17.1007
64005;5277;Apengsembeka (Apeng Sembeka);95811;71.03.17.1008
64006;5277;Mahena;95813;71.03.17.1009
64007;5277;Bungalawang;95811;71.03.17.1015
64008;5277;Santiago;95811;71.03.17.1016
64009;5277;Manente;95811;71.03.17.1017
64010;5277;Soataloara II;95813;71.03.17.1018
64011;5278;Hangke;95859;71.03.19.2001
64012;5278;Salurang;95859;71.03.19.2002
64013;5278;Tambung;95859;71.03.19.2003
64014;5278;Beeng;95859;71.03.19.2004
64015;5278;Lehupu;95859;71.03.19.2005
64016;5278;Bowone;95859;71.03.19.2006
64017;5278;Beeng Laut;95859;71.03.19.2007
64018;5278;Tenda;95859;71.03.19.2008
64019;5278;Aha Patung;95859;71.03.19.2009
64020;5279;Pintareng;95850;71.03.20.2001
64021;5279;Basauh;95850;71.03.20.2002
64022;5279;Tumalede;95850;71.03.20.2003
64023;5279;Sampakang;95850;71.03.20.2004
64024;5279;Dalokaweng;95850;71.03.20.2005
64025;5279;Malisade;95850;71.03.20.2006
64026;5280;Pananekeng;95811;71.03.23.1001
64027;5280;Angges;95817;71.03.23.1002
64028;5280;Kolongan Mitung;95817;71.03.23.1003
64029;5280;Kolongan Beha;95818;71.03.23.1004
64030;5280;Kolongan Beha Baru;95815;71.03.23.1005
64031;5280;Kolongan Akembawi (Akembawi);95818;71.03.23.1006
64032;5281;Lesa;95812;71.03.24.1001
64033;5281;Enengpahembang;95815;71.03.24.1002
64034;5281;Tapuang;95815;71.03.24.1003
64035;5281;Tidore;95814;71.03.24.1004
64036;5281;Tona I;95815;71.03.24.1005
64037;5281;Tona II;95815;71.03.24.1006
64038;5281;Dumuhung;95816;71.03.24.1007
64039;5281;Batulewehe;95814;71.03.24.1008
64040;5282;Marore;95841;71.03.25.2001
64041;5282;Kawio;95841;71.03.25.2002
64042;5282;Matutuang;95841;71.03.25.2003
64043;5283;Lirung;95875;71.04.01.1005
64044;5283;Lirung Satu (Lirung I);95875;71.04.01.1011
64045;5283;Lirung Matane;95875;71.04.01.1024
64046;5283;Sereh;95875;71.04.01.2006
64047;5283;Musi;95875;71.04.01.2007
64048;5283;Talolang;95875;71.04.01.2015
64049;5283;Sereh I;95875;71.04.01.2017
64050;5284;Beo;95876;71.04.02.1005
64051;5284;Beo Timur;95876;71.04.02.1017
64052;5284;Beo Barat;95876;71.04.02.1018
64053;5284;Bantik (Beo Bantik);95876;71.04.02.2011
64054;5284;Bengel;95876;71.04.02.2019
64055;5284;Bantik Lama;95876;71.04.02.2020
64056;5285;Alo;95880;71.04.03.2003
64057;5285;Nunu;95880;71.04.03.2004
64058;5285;Rainis;95880;71.04.03.2005
64059;5285;Bantane;95880;71.04.03.2006
64060;5285;Tabang;95880;71.04.03.2007
64061;5285;Parangen;95880;71.04.03.2014
64062;5285;Bantane Utara;95880;71.04.03.2015
64063;5285;Tabang Barat;95880;71.04.03.2018
64064;5285;Nunu Utara;95880;71.04.03.2020
64065;5285;Rainis Batupenga (Rainis Baru Penga);95880;71.04.03.2021
64066;5285;Alo Utara;95880;71.04.03.2022
64067;5286;Essang;95883;71.04.04.2006
64068;5286;Lalue;95883;71.04.04.2007
64069;5286;Bulude;95883;71.04.04.2008
64070;5286;Maririk;95883;71.04.04.2016
64071;5286;Essang Selatan;95883;71.04.04.2018
64072;5286;Bulude Selatan;95883;71.04.04.2019
64073;5286;Lalue Tengah;95883;71.04.04.2020
64074;5286;Lalue Utara;95883;71.04.04.2021
64075;5287;Kakorotan;95884;71.04.05.2001
64076;5287;Marampit;95884;71.04.05.2002
64077;5287;Laluhe;95884;71.04.05.2003
64078;5287;Dampulis;95884;71.04.05.2004
64079;5287;Karatung;95884;71.04.05.2005
64080;5287;Karatung Tengah;95884;71.04.05.2007
64081;5287;Karatung Selatan;95884;71.04.05.2008
64082;5287;Dampulis Selatan;95884;71.04.05.2009
64083;5287;Marampit Timur;95884;71.04.05.2010
64084;5288;Pangeran;95873;71.04.06.2001
64085;5288;Bulude;95873;71.04.06.2007
64086;5288;Pantuge (Patuge);95873;71.04.06.2008
64087;5288;Kabaruan;95873;71.04.06.2009
64088;5288;Mangaran;95873;71.04.06.2010
64089;5288;Kordakel;95873;71.04.06.2011
64090;5288;Rarange;95873;71.04.06.2012
64091;5288;Taduna;95873;71.04.06.2013
64092;5288;Kabaruan Timur;95873;71.04.06.2017
64093;5288;Pantuge Timur (Patuge Timur);95873;71.04.06.2018
64094;5288;Pannulan;95873;71.04.06.2019
64095;5288;Bulude Selatan;95873;71.04.06.2020
64096;5289;Melonguane;95885;71.04.07.1001
64097;5289;Melonguane Timur;95885;71.04.07.1009
64098;5289;Melonguane Barat;95885;71.04.07.1010
64099;5289;Mala;95885;71.04.07.2002
64100;5289;Kiama;95885;71.04.07.2003
64101;5289;Tarun;95885;71.04.07.2006
64102;5289;Sawang;95885;71.04.07.2007
64103;5289;Ambela;95885;71.04.07.2008
64104;5289;Tarun Selatan;95885;71.04.07.2011
64105;5289;Kiama Barat;95885;71.04.07.2012
64106;5289;Maredaren Utara;95885;71.04.07.2015
64107;5289;Sawang Utara;95885;71.04.07.2016
64108;5289;Mala Timur;95885;71.04.07.2017
64109;5290;Mamahan;95888;71.04.08.2001
64110;5290;Bambung;95888;71.04.08.2002
64111;5290;Taturan;95888;71.04.08.2003
64112;5290;Gemeh;95888;71.04.08.2004
64113;5290;Arangkaa;95888;71.04.08.2005
64114;5290;Malat;95888;71.04.08.2006
64115;5290;Apan;95888;71.04.08.2007
64116;5290;Taruan;95888;71.04.08.2008
64117;5290;Bannada;95888;71.04.08.2009
64118;5290;Gemeh Rasmata (Gemeh Raamata);95888;71.04.08.2010
64119;5290;Gemeh Wantane;95888;71.04.08.2011
64120;5290;Bambung Timur;95888;71.04.08.2012
64121;5290;Malat Utara;95888;71.04.08.2013
64122;5290;Mamahan Barat;95888;71.04.08.2014
64123;5290;Lahu;95888;71.04.08.2015
64124;5291;Peret;95872;71.04.09.2001
64125;5291;Ighik;95872;71.04.09.2002
64126;5291;Birang;95872;71.04.09.2003
64127;5291;Akas;95872;71.04.09.2004
64128;5291;Damau;95872;71.04.09.2005
64129;5291;Damau Bowone (Damau Bawone);95872;71.04.09.2006
64130;5291;Taduwale;95872;71.04.09.2007
64131;5291;Akas Balane;95872;71.04.09.2008
64132;5292;Tuabatu;95882;71.04.10.2001
64133;5292;Dapalan;95882;71.04.10.2002
64134;5292;Riung;95882;71.04.10.2003
64135;5292;Ammat;95882;71.04.10.2004
64136;5292;Binalang;95882;71.04.10.2005
64137;5292;Ganalo;95882;71.04.10.2006
64138;5292;Dapihe;95882;71.04.10.2007
64139;5292;Tuabatu Barat;95882;71.04.10.2008
64140;5292;Ammat Selatan;95882;71.04.10.2009
64141;5292;Binalang Timur;95882;71.04.10.2010
64142;5292;Riung Utara;95882;71.04.10.2011
64143;5293;Bitunuris;95871;71.04.11.2001
64144;5293;Bitunuris Selatan;95871;71.04.11.2002
64145;5293;Salibabu;95871;71.04.11.2003
64146;5293;Salibabu Utara;95871;71.04.11.2004
64147;5293;Dalum;95871;71.04.11.2005
64148;5293;Balang;95871;71.04.11.2006
64149;5294;Kalongan;95874;71.04.12.2001
64150;5294;Kalongan Utara;95874;71.04.12.2002
64151;5294;Kalongan Selatan;95874;71.04.12.2003
64152;5294;Alude;95874;71.04.12.2004
64153;5294;Musi I;95874;71.04.12.2005
64154;5295;Pulau Miangas;95889;71.04.13.2001
64155;5296;Makatara;95881;71.04.14.1001
64156;5296;Makatara Timur;95881;71.04.14.1002
64157;5296;Awit;95881;71.04.14.2003
64158;5296;Awit Selatan;95881;71.04.14.2004
64159;5296;Rae;95881;71.04.14.2005
64160;5296;Rae Selatan;95881;71.04.14.2006
64161;5296;Lobbo;95881;71.04.14.2007
64162;5296;Lobbo I;95881;71.04.14.2008
64163;5297;Pulutan;95878;71.04.15.2001
64164;5297;Pulutan Utara;95878;71.04.15.2002
64165;5297;Pulutan Selatan;95878;71.04.15.2003
64166;5297;Daran;95878;71.04.15.2004
64167;5297;Daran Utara;95878;71.04.15.2005
64168;5298;Tule;95886;71.04.16.2001
64169;5298;Tule Tengah;95886;71.04.16.2002
64170;5298;Tule Utara;95886;71.04.16.2003
64171;5298;Bowombaru (Bawombaru);95886;71.04.16.2004
64172;5298;Bowombaru Tengah;95886;71.04.16.2005
64173;5298;Bowombaru Utara;95886;71.04.16.2006
64174;5299;Moronge;95870;71.04.17.2001
64175;5299;Moronge I;95870;71.04.17.2002
64176;5299;Moronge II;95870;71.04.17.2003
64177;5299;Moronge Selatan;95870;71.04.17.2004
64178;5299;Moronge Selatan II;95870;71.04.17.2005
64179;5299;Moronge Selatan I;95870;71.04.17.2006
64180;5300;Pampalu (Papmpalu);95877;71.04.18.2001
64181;5300;Rusoh (Russoh/Ruso);95877;71.04.18.2002
64182;5300;Niampak;95877;71.04.18.2003
64183;5300;Niampak Utara;95877;71.04.18.2004
64184;5300;Tarohan;95877;71.04.18.2005
64185;5300;Tarohan Selatan;95877;71.04.18.2006
64186;5300;Matahit;95877;71.04.18.2007
64187;5301;Sambuara Satu;95887;71.04.19.2001
64188;5301;Sambuara;95887;71.04.19.2002
64189;5301;Ensem;95887;71.04.19.2003
64190;5301;Ensem I (Ensem Timur);95887;71.04.19.2004
64191;5301;Batumbalango;95887;71.04.19.2005
64192;5301;Ambia;95887;71.04.19.2006
64193;5301;Ambia Utara;95887;71.04.19.2007
64194;5301;Kuma;95887;71.04.19.2008
64195;5301;Kuma Selatan;95887;71.04.19.2009
64196;5302;Sinisir;95958;71.05.01.2001
64197;5302;Kakenturan;95958;71.05.01.2002
64198;5302;Palelon;95958;71.05.01.2003
64199;5302;Pinasungkulan;95958;71.05.01.2004
64200;5302;Wulurmaatus;95958;71.05.01.2005
64201;5302;Makaaruyen;95958;71.05.01.2006
64202;5302;Linelean;95958;71.05.01.2007
64203;5302;Mokobang;95958;71.05.01.2008
64204;5302;Kakenturan Barat;95958;71.05.01.2009
64205;5302;Pinasungkulan Utara;95958;71.05.01.2010
64206;5303;Raraatean;95358;71.05.02.2009
64207;5303;Sion;95358;71.05.02.2010
64208;5303;Tompaso Baru I (Tompaso Baru Satu);95358;71.05.02.2011
64209;5303;Kinalawiran;95358;71.05.02.2012
64210;5303;Tompaso Baru II (Tompaso Baru Dua);95358;71.05.02.2013
64211;5303;Pinaesaan;95358;71.05.02.2014
64212;5303;Torout;95358;71.05.02.2015
64213;5303;Lindangan;95358;71.05.02.2016
64214;5303;Karowa;95358;71.05.02.2017
64215;5303;Liandok;95358;71.05.02.2018
64216;5304;Poopo;95944;71.05.03.2002
64217;5304;Ranoyapo (Ranoiapo);95944;71.05.03.2003
64218;5304;Mopolo;95944;71.05.03.2004
64219;5304;Beringin;95944;71.05.03.2005
64220;5304;Powalutan;95944;71.05.03.2006
64221;5304;Lompad;95944;71.05.03.2008
64222;5304;Lompad Baru;95944;71.05.03.2009
64223;5304;Pontak;95944;71.05.03.2010
64224;5304;Poopo Utara;95944;71.05.03.2012
64225;5304;Poopo Barat;95944;71.05.03.2013
64226;5304;Pontak Satu;95944;71.05.03.2014
64227;5304;Mopolo Esa;95944;71.05.03.2015
64228;5305;Motoling;95941;71.05.07.2001
64229;5305;Motoling Mawale;95941;71.05.07.2002
64230;5305;Motoling I (Motoling Satu);95941;71.05.07.2003
64231;5305;Motoling II (Motoling Dua);95941;71.05.07.2004
64232;5305;Picuan Baru;95941;71.05.07.2005
64233;5305;Lalumpe;95941;71.05.07.2015
64234;5305;Raanan Lama;95941;71.05.07.2021
64235;5306;Blongko;95959;71.05.08.2001
64236;5306;Boyongpante (Boyong Pante);95959;71.05.08.2002
64237;5306;Tiniwangko (Tiniawangko);95959;71.05.08.2003
64238;5306;Ongkaw I (Ongkaw Satu);95959;71.05.08.2004
64239;5306;Ongkaw II (Ongkaw Dua);95959;71.05.08.2005
64240;5306;Aergale;95959;71.05.08.2006
64241;5306;Poigar I (Poigar Satu);95959;71.05.08.2007
64242;5306;Poigar II (Poigar Dua);95959;71.05.08.2008
64243;5306;Durian;95959;71.05.08.2009
64244;5306;Tanamon;95959;71.05.08.2010
64245;5306;Ongkaw Tiga;95959;71.05.08.2011
64246;5306;Boyongpante Dua;95959;71.05.08.2012
64247;5306;Tanamon Utara;95959;71.05.08.2013
64248;5307;Boyong Atas;95355;71.05.09.2001
64249;5307;Paku Ure II (Pakuure Dua);95355;71.05.09.2002
64250;5307;Tenga;95355;71.05.09.2003
64251;5307;Radey;95355;71.05.09.2004
64252;5307;Tawaang;95355;71.05.09.2005
64253;5307;Pakuweru;95355;71.05.09.2009
64254;5307;Sapa;95355;71.05.09.2010
64255;5307;Pakuure Satu;95355;71.05.09.2011
64256;5307;Pakuure Tiga;95355;71.05.09.2012
64257;5307;Molinow;95355;71.05.09.2014
64258;5307;Paku Ure (Pakuure);95355;71.05.09.2015
64259;5307;Paku Ure Tinanian (Pakuure Tinanian);95355;71.05.09.2016
64260;5307;Paku Ure Kinamang (Pakuure Kinamang);95355;71.05.09.2017
64261;5307;Pakuweru Utara;95355;71.05.09.2018
64262;5307;Sapa Barat;95355;71.05.09.2019
64263;5307;Sapa Timur;95355;71.05.09.2020
64264;5307;Tawaang Timur;95355;71.05.09.2021
64265;5307;Tawaang Barat;95355;71.05.09.2022
64266;5308;Buyungon;95957;71.05.10.1004
64267;5308;Ranoyapo;95957;71.05.10.1005
64268;5308;Uwuran I (Uwuran Satu);95957;71.05.10.1006
64269;5308;Uwuran II (Uwuran Dua);95957;71.05.10.1007
64270;5308;Lewet;95957;71.05.10.1008
64271;5308;Bitung;95957;71.05.10.1010
64272;5308;Ranoketang Tua;95957;71.05.10.2009
64273;5308;Kilometer 3 (Kilometer Tiga);95957;71.05.10.2018
64274;5309;Tumpaan Satu;95352;71.05.12.2001
64275;5309;Tumpaan;95352;71.05.12.2002
64276;5309;Matani;95352;71.05.12.2003
64277;5309;Popontolen;95352;71.05.12.2004
64278;5309;Lelema;95352;71.05.12.2005
64279;5309;Tangkunei (Tangkuney);95352;71.05.12.2006
64280;5309;Munte;95352;71.05.12.2007
64281;5309;Tumpaan Baru;95352;71.05.12.2016
64282;5309;Matani Satu;95352;71.05.12.2017
64283;5309;Tumpan Dua (Tumpaan Dua);95352;71.05.12.2018
64284;5310;Pinamorongan;95953;71.05.13.2001
64285;5310;Kaneyan;95953;71.05.13.2002
64286;5310;Koreng;95953;71.05.13.2003
64287;5310;Tumaluntung;95953;71.05.13.2004
64288;5310;Rumoong Atas (Romoong Atas);95953;71.05.13.2005
64289;5310;Lansot;95953;71.05.13.2006
64290;5310;Wiau Lapi;95953;71.05.13.2007
64291;5310;Wuwuk;95953;71.05.13.2008
64292;5310;Rumoong Atas Dua (Romoong Atas Dua);95953;71.05.13.2014
64293;5310;Lansot Timur;95953;71.05.13.2017
64294;5310;Wuwuk Barat;95953;71.05.13.2018
64295;5310;Tumaluntung Satu;95953;71.05.13.2019
64296;5310;Wiau Lapi Barat;95953;71.05.13.2020
64297;5311;Kumelembuai;95956;71.05.15.2002
64298;5311;Kumelembuai Atas;95956;71.05.15.2003
64299;5311;Kumelembuai Satu;95956;71.05.15.2004
64300;5311;Malola;95956;71.05.15.2005
64301;5311;Malola I (Malola Satu);95956;71.05.15.2006
64302;5311;Makasili;95956;71.05.15.2007
64303;5311;Kumelembuai Dua;95956;71.05.15.2011
64304;5311;Lolombulan Makasili;95956;71.05.15.2015
64305;5312;Tumani;95357;71.05.16.2001
64306;5312;Lowian;95357;71.05.16.2002
64307;5312;Kinaweruan;95357;71.05.16.2003
64308;5312;Liningaan;95357;71.05.16.2004
64309;5312;Bojonegoro;95357;71.05.16.2005
64310;5312;Tambelang;95357;71.05.16.2006
64311;5312;Kinamang;95357;71.05.16.2007
64312;5312;Temboan;95357;71.05.16.2008
64313;5312;Kinamang Satu (Kinamang I);95357;71.05.16.2009
64314;5312;Lowian Satu;95357;71.05.16.2010
64315;5312;Tumani Utara;95357;71.05.16.2011
64316;5312;Tumani Selatan;95357;71.05.16.2012
64317;5313;Kawangkoan Bawah;95955;71.05.17.1002
64318;5313;Rumoong Bawah (Kelurahan Rumoong Bawah);95955;71.05.17.1003
64319;5313;Kapitu;95955;71.05.17.2001
64320;5313;Rumoong Bawah;95955;71.05.17.2004
64321;5313;Tewasen;95955;71.05.17.2005
64322;5313;Pondos;95955;71.05.17.2006
64323;5313;Elusan;95955;71.05.17.2007
64324;5313;Teep;95955;71.05.17.2008
64325;5313;Wakan;95955;71.05.17.2009
64326;5313;Teep Trans;95955;71.05.17.2010
64327;5314;Pondang;95954;71.05.18.1002
64328;5314;Ranomea;95954;71.05.18.1003
64329;5314;Lopana;95954;71.05.18.2001
64330;5314;Pinaling;95954;71.05.18.2004
64331;5314;Kota Menara;95954;71.05.18.2005
64332;5314;Maliku;95954;71.05.18.2006
64333;5314;Ritey;95954;71.05.18.2007
64334;5314;Malenos Baru;95954;71.05.18.2008
64335;5314;Maliku Satu;95954;71.05.18.2009
64336;5314;Lopana Satu;95954;71.05.18.2010
64337;5315;Paslaten;95351;71.05.19.2001
64338;5315;Sulu;95351;71.05.19.2002
64339;5315;Bajo;95351;71.05.19.2003
64340;5315;Wawona;95351;71.05.19.2004
64341;5315;Popareng;95351;71.05.19.2005
64342;5315;Wawontulap;95351;71.05.19.2006
64343;5315;Sondaken;95351;71.05.19.2007
64344;5315;Pungkol;95351;71.05.19.2008
64345;5315;Raprap (Rap-Rap);95351;71.05.19.2009
64346;5315;Paslaten Satu;95351;71.05.19.2010
64347;5315;Arakan;95351;71.05.19.2011
64348;5316;Tondey (Tondei);95942;71.05.21.2001
64349;5316;Tondei Satu (Tondey Satu);95942;71.05.21.2002
64350;5316;Tondei Dua (Tondey Dua);95942;71.05.21.2003
64351;5316;Raanan Baru;95942;71.05.21.2004
64352;5316;Ranaan Baru Satu (Raanan Baru Satu);95942;71.05.21.2005
64353;5316;Ranaan Baru Dua (Raanan Baru Dua);95942;71.05.21.2006
64354;5316;Toyopon;95942;71.05.21.2007
64355;5316;Keroit;95942;71.05.21.2008
64356;5317;Karimbow;95943;71.05.22.2001
64357;5317;Karimbow Talikuran;95943;71.05.22.2002
64358;5317;Tokin;95943;71.05.22.2003
64359;5317;Tokin Baru;95943;71.05.22.2004
64360;5317;Wanga Amongena;95943;71.05.22.2005
64361;5317;Wanga;95943;71.05.22.2006
64362;5317;Picuan;95943;71.05.22.2007
64363;5317;Picuan Satu;95943;71.05.22.2008
64364;5318;Talaitad;95952;71.05.23.2001
64365;5318;Suluun Satu;95952;71.05.23.2002
64366;5318;Suluun Dua;95952;71.05.23.2003
64367;5318;Suluun Tiga;95952;71.05.23.2004
64368;5318;Suluun Empat;95952;71.05.23.2005
64369;5318;Pinapalangkow (Pinapalangkon);95952;71.05.23.2006
64370;5318;Kapoyah (Kapoya);95952;71.05.23.2007
64371;5318;Talaitad Utara;95952;71.05.23.2008
64372;5318;Kapoya Satu;95952;71.05.23.2009
64373;5319;Makalisung;95379;71.06.01.2001
64374;5319;Waleo;95379;71.06.01.2002
64375;5319;Lilang;95379;71.06.01.2003
64376;5319;Lansot;95379;71.06.01.2004
64377;5319;Kema III (Kema Tiga);95379;71.06.01.2005
64378;5319;Kema II (Kema Dua);95379;71.06.01.2006
64379;5319;Kema I (Kema Satu);95379;71.06.01.2007
64380;5319;Tontalete;95379;71.06.01.2008
64381;5319;Tontaalete Rok-rok;95379;71.06.01.2009
64382;5319;Waleo Dua;95379;71.06.01.2010
64383;5320;Kauditan II (Kauditan Dua);95372;71.06.02.2001
64384;5320;Kauditan I (Kauditan Satu);95372;71.06.02.2002
64385;5320;Kawiley (Kawilei);95372;71.06.02.2003
64386;5320;Treman;95372;71.06.02.2004
64387;5320;Kaima;95372;71.06.02.2005
64388;5320;Karegesan;95372;71.06.02.2006
64389;5320;Kaasar;95372;71.06.02.2007
64390;5320;Lembean;95372;71.06.02.2008
64391;5320;Paslaten;95372;71.06.02.2009
64392;5320;Tumaluntung;95372;71.06.02.2010
64393;5320;Watudambo;95372;71.06.02.2011
64394;5320;Watudambo Dua;95372;71.06.02.2012
64395;5321;Airmadidi Bawah;95371;71.06.03.1005
64396;5321;Rap-Rap;95371;71.06.03.1006
64397;5321;Saronsong I (Sarongsong Satu);95371;71.06.03.1007
64398;5321;Airmadidi Atas;95371;71.06.03.1008
64399;5321;Sukur;95371;71.06.03.1009
64400;5321;Sarongsong II (Sarongsong Dua);95371;71.06.03.1011
64401;5321;Tanggari;95371;71.06.03.2002
64402;5321;Sampiri;95371;71.06.03.2003
64403;5321;Sawangan;95371;71.06.03.2004
64404;5322;Tiwoho;95376;71.06.04.2001
64405;5322;Wori;95376;71.06.04.2002
64406;5322;Kima Bajo;95376;71.06.04.2003
64407;5322;Talawaan Bantik;95376;71.06.04.2004
64408;5322;Talawaan Atas;95376;71.06.04.2005
64409;5322;Budo;95376;71.06.04.2006
64410;5322;Darunu;95376;71.06.04.2007
64411;5322;Mantehage III Tinongko (Mantehage Tinongko);95376;71.06.04.2008
64412;5322;Nain;95376;71.06.04.2009
64413;5322;Mantehage Buhias;95376;71.06.04.2010
64414;5322;Mantehage Bango;95376;71.06.04.2011
64415;5322;Mantehage II Tangkasi (Mantehage Tangkas);95376;71.06.04.2012
64416;5322;Kulu;95376;71.06.04.2013
64417;5322;Bulo;95376;71.06.04.2014
64418;5322;Lansa;95376;71.06.04.2015
64419;5322;Lantung;95376;71.06.04.2016
64420;5322;Pontoh (Ponto);95376;71.06.04.2017
64421;5322;Minaesa;95376;71.06.04.2018
64422;5322;Nain Tatampi;95376;71.06.04.2019
64423;5322;Nain Satu;95376;71.06.04.2020
64424;5323;Matungkas;95373;71.06.05.2003
64425;5323;Laikit;95373;71.06.05.2004
64426;5323;Klabat;95373;71.06.05.2005
64427;5323;Pinilih;95373;71.06.05.2006
64428;5323;Tatelu;95373;71.06.05.2007
64429;5323;Warukapas;95373;71.06.05.2008
64430;5323;Tetey;95373;71.06.05.2009
64431;5323;Wasian;95373;71.06.05.2013
64432;5323;Lumpias;95373;71.06.05.2014
64433;5323;Dimembe;95373;71.06.05.2016
64434;5323;Tatelu Rondor;95373;71.06.05.2020
64435;5324;Gangga I;95377;71.06.06.2001
64436;5324;Gangga II;95377;71.06.06.2002
64437;5324;Talise;95377;71.06.06.2003
64438;5324;Airbanua;95377;71.06.06.2004
64439;5324;Palaes;95377;71.06.06.2005
64440;5324;Maliambao;95377;71.06.06.2006
64441;5324;Termaal;95377;71.06.06.2007
64442;5324;Paputungan;95377;71.06.06.2008
64443;5324;Jayakarsa;95377;71.06.06.2009
64444;5324;Tanah Putih;95377;71.06.06.2010
64445;5324;Bahoi;95377;71.06.06.2011
64446;5324;Tarabitan;95377;71.06.06.2012
64447;5324;Serei;95377;71.06.06.2013
64448;5324;Sonsilo;95377;71.06.06.2014
64449;5324;Mubune;95377;71.06.06.2015
64450;5324;Munte;95377;71.06.06.2016
64451;5324;Bulutui;95377;71.06.06.2017
64452;5324;Wawunian;95377;71.06.06.2018
64453;5324;Kinabuhutan;95377;71.06.06.2019
64454;5324;Tambun;95377;71.06.06.2020
64455;5325;Likupang I (Likupang Satu);95375;71.06.07.2008
64456;5325;Likupang II (Likupang Dua);95375;71.06.07.2009
64457;5325;Sarawet (Serawet);95375;71.06.07.2010
64458;5325;Wineru;95375;71.06.07.2011
64459;5325;Maen;95375;71.06.07.2012
64460;5325;Winuri;95375;71.06.07.2013
64461;5325;Marinsow (Marinsouw);95375;71.06.07.2014
64462;5325;Pulisan;95375;71.06.07.2015
64463;5325;Kalinaun;95375;71.06.07.2016
64464;5325;Rinondoran;95375;71.06.07.2017
64465;5325;Pinenek;95375;71.06.07.2018
64466;5325;Lihunu;95375;71.06.07.2019
64467;5325;Kahuhu (Kahuku);95375;71.06.07.2020
64468;5325;Libas;95375;71.06.07.2021
64469;5325;Likupang Kampung Ambong;95375;71.06.07.2022
64470;5325;Kinunang;95375;71.06.07.2023
64471;5325;Resetlemen;95375;71.06.07.2024
64472;5325;Ehe;95375;71.06.07.2025
64473;5326;Suwaan;95378;71.06.08.2001
64474;5326;Kuwil;95378;71.06.08.2002
64475;5326;Kawangkoan;95378;71.06.08.2003
64476;5326;Kolongan;95378;71.06.08.2004
64477;5326;Maumbi;95378;71.06.08.2005
64478;5326;Kaleosan;95378;71.06.08.2006
64479;5326;Watutumou (Watutumou I);95378;71.06.08.2007
64480;5326;Kolongan Tetempangan;95378;71.06.08.2008
64481;5326;Kawangkoan Baru;95378;71.06.08.2009
64482;5326;Kalawat;95378;71.06.08.2010
64483;5326;Watutumou Dua (Watutumou II);95378;71.06.08.2011
64484;5326;Watutumou Tiga (Watutumou III);95378;71.06.08.2012
64485;5327;Paniki Atas;95370;71.06.09.2001
64486;5327;Kolongan;95370;71.06.09.2002
64487;5327;Talawaan;95370;71.06.09.2003
64488;5327;Mapanget;95370;71.06.09.2004
64489;5327;Wusa;95370;71.06.09.2005
64490;5327;Warisa;95370;71.06.09.2006
64491;5327;Tumbohon;95370;71.06.09.2007
64492;5327;Winetin;95370;71.06.09.2008
64493;5327;Patokaan;95370;71.06.09.2009
64494;5327;Teepwarisa (Teep Warisa);95370;71.06.09.2010
64495;5327;Warisa Kampung Baru;95370;71.06.09.2011
64496;5327;Paniki Baru;95370;71.06.09.2012
64497;5328;Kokoleh Satu;95374;71.06.10.2001
64498;5328;Kokoleh Dua;95374;71.06.10.2002
64499;5328;Paslaten;95374;71.06.10.2003
64500;5328;Kaweruan;95374;71.06.10.2004
64501;5328;Wangurer;95374;71.06.10.2005
64502;5328;Batu;95374;71.06.10.2006
64503;5328;Werot;95374;71.06.10.2007
64504;5329;Tosuraya;95994;71.07.01.1004
64505;5329;Wawali;95994;71.07.01.1005
64506;5329;Lowu Dua;95994;71.07.01.1008
64507;5329;Lowu Satu;95994;71.07.01.1009
64508;5329;Lowu Utara;95994;71.07.01.1016
64509;5329;Nataan;95994;71.07.01.1017
64510;5329;Tosuraya Barat;95994;71.07.01.1018
64511;5329;Tosuraya Selatan;95994;71.07.01.1019
64512;5329;Wawali Pasan;95994;71.07.01.1020
64513;5329;Rasi;95994;71.07.01.2003
64514;5329;Rasi Satu;95994;71.07.01.2021
64515;5330;Tatengesan;95997;71.07.02.2001
64516;5330;Wiau;95997;71.07.02.2002
64517;5330;Bentenan;95997;71.07.02.2003
64518;5330;Tumbak;95997;71.07.02.2004
